occurtime,power
2021-01-23_17:40:00,6.4
2021-01-23_17:45:00,67.44
2021-01-23_17:50:00,109.6
2021-01-23_17:55:00,1877.2
2021-01-23_18:00:00,1895.28
2021-01-23_18:05:00,98.48
2021-01-23_18:10:00,6.24
2021-01-23_18:15:00,94.4
2021-01-23_18:20:00,102.16
2021-01-23_18:25:00,132.08
2021-01-23_18:30:00,95.84
2021-01-23_18:35:00,6.08
2021-01-23_18:40:00,97.2
2021-01-23_18:45:00,100.96
2021-01-23_18:50:00,6.24
2021-01-23_18:55:00,73.52
2021-01-23_19:00:00,55.52
2021-01-23_19:05:00,120.48
2021-01-23_19:10:00,99.04
2021-01-23_19:15:00,6.08
2021-01-23_19:20:00,92.08
2021-01-23_19:25:00,144.96
2021-01-23_19:30:00,33.84
2021-01-23_19:35:00,23.28
2021-01-23_19:40:00,34.72
2021-01-23_19:45:00,30.8
2021-01-23_19:50:00,213.52
2021-01-23_19:55:00,58.32
2021-01-23_20:00:00,3.44
2021-01-23_20:05:00,22.16
2021-01-23_20:10:00,68.8
2021-01-23_20:15:00,1751.92
2021-01-23_20:20:00,6.08
2021-01-23_20:25:00,153.28
2021-01-23_20:30:00,101.76
2021-01-23_20:35:00,5.84
2021-01-23_20:40:00,3.44
2021-01-23_20:45:00,3.44
2021-01-23_20:50:00,3.42
2021-01-23_20:55:00,11.92
2021-01-23_21:00:00,1869.28
2021-01-23_21:05:00,1887.76
2021-01-23_21:10:00,1882.96
2021-01-23_21:15:00,1863.68
2021-01-23_21:20:00,6.16
2021-01-23_21:25:00,20.24
2021-01-23_21:30:00,77.36
2021-01-23_21:35:00,57.68
2021-01-23_21:40:00,80.56
2021-01-23_21:45:00,130.48
2021-01-23_21:50:00,230.72
2021-01-23_21:55:00,3.68
2021-01-23_22:00:00,3.36
2021-01-23_22:05:00,3.42
2021-01-23_22:10:00,3.38
2021-01-23_22:15:00,3.39
2021-01-23_22:20:00,97.12
2021-01-23_22:25:00,19.36
2021-01-23_22:30:00,345.12
2021-01-23_22:35:00,3.6
2021-01-23_22:40:00,3.43
2021-01-23_22:45:00,3.41
2021-01-23_22:50:00,3.36
2021-01-23_22:55:00,3.36
2021-01-23_23:00:00,3.34
2021-01-23_23:05:00,3.41
2021-01-23_23:10:00,3.36
2021-01-23_23:15:00,3.36
2021-01-23_23:20:00,3.27
2021-01-23_23:25:00,3.39
2021-01-23_23:30:00,3.36
2021-01-23_23:35:00,3.41
2021-01-23_23:40:00,3.44
2021-01-23_23:45:00,3.31
2021-01-23_23:50:00,3.4
2021-01-23_23:55:00,3.4
2021-01-24_00:00:00,3.42
2021-01-24_00:05:00,3.39
2021-01-24_00:10:00,3.44
2021-01-24_00:15:00,3.44
2021-01-24_00:20:00,3.44
2021-01-24_00:25:00,3.44
2021-01-24_00:30:00,3.4
2021-01-24_00:35:00,3.41
2021-01-24_00:40:00,3.76
2021-01-24_00:45:00,3.01
2021-01-24_00:50:00,3.32
2021-01-24_00:55:00,3.44
2021-01-24_01:00:00,3.44
2021-01-24_01:05:00,3.44
2021-01-24_01:10:00,3.44
2021-01-24_01:15:00,3.44
2021-01-24_01:20:00,3.36
2021-01-24_01:25:00,3.3
2021-01-24_01:30:00,3.52
2021-01-24_01:35:00,3.44
2021-01-24_01:40:00,3.52
2021-01-24_01:45:00,3.44
2021-01-24_01:50:00,3.35
2021-01-24_01:55:00,3.44
2021-01-24_02:00:00,3.44
2021-01-24_02:05:00,3.44
2021-01-24_02:10:00,3.44
2021-01-24_02:15:00,3.52
2021-01-24_02:20:00,3.44
2021-01-24_02:25:00,3.44
2021-01-24_02:30:00,3.44
2021-01-24_02:35:00,3.44
2021-01-24_02:40:00,3.44
2021-01-24_02:45:00,3.39
2021-01-24_02:50:00,3.44
2021-01-24_02:55:00,3.44
2021-01-24_03:00:00,3.6
2021-01-24_03:05:00,3.44
2021-01-24_03:10:00,3.44
2021-01-24_03:15:00,3.36
2021-01-24_03:20:00,3.44
2021-01-24_03:25:00,3.4
2021-01-24_03:30:00,3.44
2021-01-24_03:35:00,3.44
2021-01-24_03:40:00,3.42
2021-01-24_03:45:00,3.41
2021-01-24_03:50:00,3.44
2021-01-24_03:55:00,3.44
2021-01-24_04:00:00,3.44
2021-01-24_04:05:00,3.44
2021-01-24_04:10:00,3.52
2021-01-24_04:15:00,3.44
2021-01-24_04:20:00,3.36
2021-01-24_04:25:00,3.44
2021-01-24_04:30:00,3.44
2021-01-24_04:35:00,3.44
2021-01-24_04:40:00,3.44
2021-01-24_04:45:00,3.44
2021-01-24_04:50:00,3.44
2021-01-24_04:55:00,3.44
2021-01-24_05:00:00,3.44
2021-01-24_05:05:00,3.52
2021-01-24_05:10:00,3.44
2021-01-24_05:15:00,3.44
2021-01-24_05:20:00,3.37
2021-01-24_05:25:00,3.34
2021-01-24_05:30:00,3.41
2021-01-24_05:35:00,3.44
2021-01-24_05:40:00,3.52
2021-01-24_05:45:00,3.76
2021-01-24_05:50:00,3.44
2021-01-24_05:55:00,3.42
2021-01-24_06:00:00,3.44
2021-01-24_06:05:00,3.4
2021-01-24_06:10:00,3.36
2021-01-24_06:15:00,3.44
2021-01-24_06:20:00,3.44
2021-01-24_06:25:00,3.44
2021-01-24_06:30:00,3.44
2021-01-24_06:35:00,3.44
2021-01-24_06:40:00,3.42
2021-01-24_06:45:00,3.44
2021-01-24_06:50:00,3.44
2021-01-24_06:55:00,3.52
2021-01-24_07:00:00,3.44
2021-01-24_07:05:00,3.44
2021-01-24_07:10:00,3.44
2021-01-24_07:15:00,3.44
2021-01-24_07:20:00,3.52
2021-01-24_07:25:00,3.44
2021-01-24_07:30:00,3.36
2021-01-24_07:35:00,3.36
2021-01-24_07:40:00,3.44
2021-01-24_07:45:00,3.68
2021-01-24_07:50:00,3.44
2021-01-24_07:55:00,3.44
2021-01-24_08:00:00,3.44
2021-01-24_08:05:00,3.44
2021-01-24_08:10:00,3.44
2021-01-24_08:15:00,3.44
2021-01-24_08:20:00,3.44
2021-01-24_08:25:00,3.44
2021-01-24_08:30:00,3.44
2021-01-24_08:35:00,3.44
2021-01-24_08:40:00,3.44
2021-01-24_08:45:00,3.36
2021-01-24_08:50:00,3.44
2021-01-24_08:55:00,3.41
2021-01-24_09:00:00,3.44
2021-01-24_09:05:00,3.44
2021-01-24_09:10:00,3.44
2021-01-24_09:15:00,3.44
2021-01-24_09:20:00,3.44
2021-01-24_09:25:00,3.36
2021-01-24_09:30:00,3.44
2021-01-24_09:35:00,3.44
2021-01-24_09:40:00,3.44
2021-01-24_09:45:00,3.44
2021-01-24_09:50:00,3.44
2021-01-24_09:55:00,3.52
2021-01-24_10:00:00,3.36
2021-01-24_10:05:00,3.44
2021-01-24_10:10:00,3.44
2021-01-24_10:15:00,3.44
2021-01-24_10:20:00,3.43
2021-01-24_10:25:00,3.44
2021-01-24_10:30:00,3.44
2021-01-24_10:35:00,3.44
2021-01-24_10:40:00,3.44
2021-01-24_10:45:00,3.44
2021-01-24_10:50:00,3.44
2021-01-24_10:55:00,3.44
2021-01-24_11:00:00,3.52
2021-01-24_11:05:00,3.44
2021-01-24_11:10:00,3.44
2021-01-24_11:15:00,3.39
2021-01-24_11:20:00,3.44
2021-01-24_11:25:00,3.44
2021-01-24_11:30:00,3.52
2021-01-24_11:35:00,3.44
2021-01-24_11:40:00,3.4
2021-01-24_11:45:00,3.44
2021-01-24_11:50:00,3.44
2021-01-24_11:55:00,3.44
2021-01-24_12:00:00,3.52
2021-01-24_12:05:00,3.44
2021-01-24_12:10:00,3.44
2021-01-24_12:15:00,3.36
2021-01-24_12:20:00,3.44
2021-01-24_12:25:00,3.44
2021-01-24_12:30:00,3.44
2021-01-24_12:35:00,3.44
2021-01-24_12:40:00,3.44
2021-01-24_12:45:00,3.44
2021-01-24_12:50:00,3.52
2021-01-24_12:55:00,3.44
2021-01-24_13:00:00,3.52
2021-01-24_13:05:00,3.52
2021-01-24_13:10:00,3.52
2021-01-24_13:15:00,3.44
2021-01-24_13:20:00,3.37
2021-01-24_13:25:00,3.44
2021-01-24_13:30:00,3.44
2021-01-24_13:35:00,3.52
2021-01-24_13:40:00,3.52
2021-01-24_13:45:00,3.6
2021-01-24_13:50:00,3.52
2021-01-24_13:55:00,3.44
2021-01-24_14:00:00,3.11
2021-01-24_14:05:00,3.44
2021-01-24_14:10:00,3.42
2021-01-24_14:15:00,3.44
2021-01-24_14:20:00,3.44
2021-01-24_14:25:00,3.44
2021-01-24_14:30:00,3.36
2021-01-24_14:35:00,3.44
2021-01-24_14:40:00,3.44
2021-01-24_14:45:00,3.36
2021-01-24_14:50:00,3.44
2021-01-24_14:55:00,3.44
2021-01-24_15:00:00,3.36
2021-01-24_15:05:00,3.44
2021-01-24_15:10:00,3.44
2021-01-24_15:15:00,3.44
2021-01-24_15:20:00,3.44
2021-01-24_15:25:00,3.44
2021-01-24_15:30:00,3.68
2021-01-24_15:35:00,3.44
2021-01-24_15:40:00,3.42
2021-01-24_15:45:00,3.44
2021-01-24_15:50:00,3.44
2021-01-24_15:55:00,3.44
2021-01-24_16:00:00,3.44
2021-01-24_16:05:00,3.44
2021-01-24_16:10:00,3.16
2021-01-24_16:15:00,3.44
2021-01-24_16:20:00,3.44
2021-01-24_16:25:00,3.44
2021-01-24_16:30:00,3.44
2021-01-24_16:35:00,3.44
2021-01-24_16:40:00,3.44
2021-01-24_16:45:00,3.44
2021-01-24_16:50:00,3.44
2021-01-24_16:55:00,3.44
2021-01-24_17:00:00,3.52
2021-01-24_17:05:00,3.76
2021-01-24_17:10:00,3.52
2021-01-24_17:15:00,3.44
2021-01-24_17:20:00,3.44
2021-01-24_17:30:00,3.44
2021-01-24_17:35:00,3.36
2021-01-24_17:40:00,3.52
2021-01-24_17:45:00,3.4
2021-01-24_17:50:00,3.41
2021-01-24_17:55:00,3.42
2021-01-24_18:00:00,3.44
2021-01-24_18:05:00,3.44
2021-01-24_18:10:00,3.44
2021-01-24_18:15:00,3.44
2021-01-24_18:20:00,3.44
2021-01-24_18:25:00,3.44
2021-01-24_18:30:00,3.42
2021-01-24_18:35:00,3.36
2021-01-24_18:40:00,3.44
2021-01-24_18:45:00,3.44
2021-01-24_18:50:00,3.44
2021-01-24_18:55:00,3.52
2021-01-24_19:00:00,3.44
2021-01-24_19:05:00,3.42
2021-01-24_19:10:00,3.6
2021-01-24_19:15:00,3.52
2021-01-24_19:20:00,3.44
2021-01-24_19:25:00,3.44
2021-01-24_19:30:00,3.39
2021-01-24_19:35:00,3.44
2021-01-24_19:40:00,3.44
2021-01-24_19:45:00,3.44
2021-01-24_19:50:00,3.76
2021-01-24_19:55:00,3.44
2021-01-24_20:00:00,3.44
2021-01-24_20:05:00,3.44
2021-01-24_20:10:00,3.44
2021-01-24_20:15:00,3.44
2021-01-24_20:20:00,3.42
2021-01-24_20:25:00,3.44
2021-01-24_20:30:00,3.37
2021-01-24_20:35:00,3.44
2021-01-24_20:40:00,3.44
2021-01-24_20:45:00,3.42
2021-01-24_20:50:00,3.44
2021-01-24_20:55:00,3.44
2021-01-24_21:10:00,3.44
2021-01-24_21:15:00,3.44
2021-01-24_21:20:00,3.52
2021-01-24_21:25:00,3.44
2021-01-24_21:30:00,3.44
2021-01-24_21:35:00,3.52
2021-01-24_21:40:00,3.44
2021-01-24_21:45:00,3.44
2021-01-24_21:50:00,3.44
2021-01-24_21:55:00,3.52
2021-01-24_22:00:00,3.22
2021-01-24_22:05:00,3.52
2021-01-24_22:10:00,3.44
2021-01-24_22:15:00,3.6
2021-01-24_22:25:00,3.52
2021-01-24_22:30:00,3.52
2021-01-24_22:35:00,3.52
2021-01-24_22:40:00,3.44
2021-01-24_22:45:00,3.52
2021-01-24_22:50:00,3.44
2021-01-24_22:55:00,3.44
2021-01-24_23:00:00,3.52
2021-01-24_23:05:00,3.44
2021-01-24_23:10:00,3.44
2021-01-24_23:15:00,3.44
2021-01-24_23:20:00,3.44
2021-01-24_23:25:00,3.44
2021-01-24_23:30:00,3.03
2021-01-24_23:35:00,3.44
2021-01-24_23:40:00,3.36
2021-01-24_23:45:00,2.98
2021-01-24_23:50:00,3.41
2021-01-24_23:55:00,3.44
2021-01-25_00:00:00,3.39
2021-01-25_00:05:00,3.41
2021-01-25_00:10:00,3.36
2021-01-25_00:15:00,3.41
2021-01-25_00:20:00,3.44
2021-01-25_00:25:00,3.42
2021-01-25_00:30:00,3.38
2021-01-25_00:35:00,3.41
2021-01-25_00:40:00,3.38
2021-01-25_00:45:00,3.4
2021-01-25_00:50:00,3.33
2021-01-25_00:55:00,3.26
2021-01-25_01:00:00,3.42
2021-01-25_01:05:00,3.35
2021-01-25_01:10:00,3.35
2021-01-25_01:15:00,3.44
2021-01-25_01:20:00,3.33
2021-01-25_01:25:00,3.41
2021-01-25_01:30:00,3.52
2021-01-25_01:35:00,3.41
2021-01-25_01:40:00,3.36
2021-01-25_01:45:00,3.36
2021-01-25_01:50:00,3.4
2021-01-25_01:55:00,3.44
2021-01-25_02:05:00,88.88
2021-01-25_02:10:00,125.36
2021-01-25_02:15:00,6.24
2021-01-25_02:20:00,25.84
2021-01-25_02:25:00,11.6
2021-01-25_02:30:00,1502.08
2021-01-25_02:35:00,1714.96
2021-01-25_02:40:00,1747.36
2021-01-25_02:45:00,5.76
2021-01-25_02:50:00,93.52
2021-01-25_02:55:00,104.48
2021-01-25_03:00:00,101.2
2021-01-25_03:05:00,103.6
2021-01-25_03:10:00,107.04
2021-01-25_03:15:00,45.36
2021-01-25_03:20:00,197.36
2021-01-25_03:25:00,136.72
2021-01-25_03:30:00,69.6
2021-01-25_03:35:00,103.28
2021-01-25_03:40:00,94.08
2021-01-25_03:45:00,202.0
2021-01-25_03:50:00,3.42
2021-01-25_03:55:00,3.41
2021-01-25_04:00:00,3.42
2021-01-25_04:05:00,3.44
2021-01-25_04:10:00,3.29
2021-01-25_04:15:00,3.44
2021-01-25_04:20:00,3.44
2021-01-25_04:25:00,3.42
2021-01-25_04:30:00,3.34
2021-01-25_04:35:00,3.44
2021-01-25_04:40:00,6.24
2021-01-25_04:45:00,1851.44
2021-01-25_04:50:00,30.56
2021-01-25_04:55:00,6.08
2021-01-25_05:00:00,6.32
2021-01-25_05:05:00,212.56
2021-01-25_05:10:00,3.68
2021-01-25_05:15:00,3.44
2021-01-25_05:20:00,3.44
2021-01-25_05:25:00,3.44
2021-01-25_05:30:00,3.41
2021-01-25_05:35:00,3.44
2021-01-25_05:40:00,3.09
2021-01-25_05:45:00,3.44
2021-01-25_05:50:00,3.44
2021-01-25_05:55:00,3.44
2021-01-25_06:00:00,3.44
2021-01-25_06:05:00,3.41
2021-01-25_06:10:00,3.44
2021-01-25_06:15:00,3.16
2021-01-25_06:25:00,3.44
2021-01-25_06:30:00,3.52
2021-01-25_06:35:00,3.36
2021-01-25_06:40:00,3.52
2021-01-25_06:45:00,3.44
2021-01-25_06:50:00,3.41
2021-01-25_06:55:00,3.39
2021-01-25_07:00:00,3.43
2021-01-25_07:05:00,3.44
2021-01-25_07:10:00,3.44
2021-01-25_07:15:00,3.36
2021-01-25_07:20:00,3.42
2021-01-25_07:25:00,3.44
2021-01-25_07:30:00,3.44
2021-01-25_07:35:00,3.44
2021-01-25_07:40:00,3.44
2021-01-25_07:45:00,3.44
2021-01-25_07:50:00,3.44
2021-01-25_07:55:00,3.44
2021-01-25_08:00:00,3.44
2021-01-25_08:05:00,3.44
2021-01-25_08:10:00,3.44
2021-01-25_08:15:00,3.52
2021-01-25_08:20:00,3.44
2021-01-25_08:25:00,3.44
2021-01-25_08:30:00,3.52
2021-01-25_08:35:00,3.44
2021-01-25_08:40:00,3.36
2021-01-25_08:45:00,3.44
2021-01-25_08:50:00,3.44
2021-01-25_08:55:00,3.44
2021-01-25_09:00:00,3.44
2021-01-25_09:05:00,3.36
2021-01-25_09:10:00,3.44
2021-01-25_09:15:00,3.36
2021-01-25_09:20:00,3.36
2021-01-25_09:25:00,3.36
2021-01-25_09:30:00,3.44
2021-01-25_09:35:00,3.44
2021-01-25_09:40:00,3.44
2021-01-25_09:45:00,3.44
2021-01-25_09:50:00,3.44
2021-01-25_09:55:00,3.44
2021-01-25_10:00:00,3.44
2021-01-25_10:05:00,3.36
2021-01-25_10:10:00,3.44
2021-01-25_10:15:00,3.44
2021-01-25_10:20:00,3.44
2021-01-25_10:25:00,3.44
2021-01-25_10:30:00,3.44
2021-01-25_10:35:00,3.42
2021-01-25_10:40:00,3.44
2021-01-25_10:45:00,3.44
2021-01-25_10:50:00,3.44
2021-01-25_10:55:00,3.38
2021-01-25_11:00:00,3.44
2021-01-25_11:05:00,3.44
2021-01-25_11:10:00,3.44
2021-01-25_11:15:00,3.41
2021-01-25_11:20:00,3.44
2021-01-25_11:25:00,3.44
2021-01-25_11:30:00,3.44
2021-01-25_11:35:00,3.44
2021-01-25_11:40:00,3.44
2021-01-25_11:45:00,3.36
2021-01-25_11:50:00,3.68
2021-01-25_11:55:00,3.44
2021-01-25_12:00:00,3.44
2021-01-25_12:05:00,3.44
2021-01-25_12:10:00,3.44
2021-01-25_12:15:00,3.44
2021-01-25_12:20:00,3.43
2021-01-25_12:25:00,3.44
2021-01-25_12:30:00,3.36
2021-01-25_12:35:00,3.36
2021-01-25_12:40:00,3.44
2021-01-25_12:45:00,3.42
2021-01-25_12:50:00,3.36
2021-01-25_12:55:00,3.52
2021-01-25_13:00:00,3.44
2021-01-25_13:05:00,3.44
2021-01-25_13:10:00,3.44
2021-01-25_13:15:00,3.44
2021-01-25_13:20:00,3.44
2021-01-25_13:25:00,3.52
2021-01-25_13:30:00,3.52
2021-01-25_13:35:00,3.52
2021-01-25_13:40:00,3.44
2021-01-25_13:45:00,3.52
2021-01-25_13:50:00,3.44
2021-01-25_13:55:00,3.44
2021-01-25_14:00:00,3.68
2021-01-25_14:05:00,3.44
2021-01-25_14:10:00,3.42
2021-01-25_14:15:00,3.36
2021-01-25_14:20:00,3.44
2021-01-25_14:25:00,3.44
2021-01-25_14:30:00,3.44
2021-01-25_14:35:00,3.44
2021-01-25_14:40:00,3.52
2021-01-25_14:45:00,3.44
2021-01-25_14:50:00,3.52
2021-01-25_14:55:00,3.38
2021-01-25_15:00:00,3.44
2021-01-25_15:05:00,3.36
2021-01-25_15:10:00,3.52
2021-01-25_15:15:00,3.44
2021-01-25_15:20:00,3.6
2021-01-25_15:25:00,3.52
2021-01-25_15:30:00,3.52
2021-01-25_15:35:00,3.52
2021-01-25_15:40:00,3.44
2021-01-25_15:45:00,3.52
2021-01-25_15:50:00,3.52
2021-01-25_15:55:00,3.44
2021-01-25_16:00:00,3.44
2021-01-25_16:05:00,3.44
2021-01-25_16:10:00,3.44
2021-01-25_16:15:00,3.44
2021-01-25_16:20:00,3.44
2021-01-25_16:25:00,3.44
2021-01-25_16:30:00,3.44
2021-01-25_16:35:00,173.92
2021-01-25_16:40:00,62.08
2021-01-25_16:45:00,218.88
2021-01-25_16:50:00,73.52
2021-01-25_16:55:00,3.44
2021-01-25_17:00:00,3.1
2021-01-25_17:05:00,3.38
2021-01-25_17:10:00,3.38
2021-01-25_17:15:00,3.41
2021-01-25_17:20:00,3.52
2021-01-25_17:25:00,3.44
2021-01-25_17:30:00,88.88
2021-01-25_17:35:00,6.96
2021-01-25_17:40:00,268.8
2021-01-25_17:45:00,3.84
2021-01-25_17:50:00,3.44
2021-01-25_17:55:00,3.44
2021-01-25_18:00:00,3.44
2021-01-25_18:05:00,3.44
2021-01-25_18:10:00,3.44
2021-01-25_18:15:00,3.39
2021-01-25_18:20:00,3.37
2021-01-25_18:25:00,3.44
2021-01-25_18:30:00,3.44
2021-01-25_18:35:00,3.42
2021-01-25_18:40:00,3.4
2021-01-25_18:45:00,3.41
2021-01-25_18:50:00,3.36
2021-01-25_18:55:00,3.44
2021-01-25_19:00:00,3.44
2021-01-25_19:05:00,3.38
2021-01-25_19:10:00,3.44
2021-01-25_19:15:00,3.44
2021-01-25_19:20:00,3.44
2021-01-25_19:25:00,3.38
2021-01-25_19:30:00,3.44
2021-01-25_19:35:00,3.44
2021-01-25_19:40:00,3.44
2021-01-25_19:45:00,3.44
2021-01-25_19:50:00,3.44
2021-01-25_19:55:00,3.44
2021-01-25_20:00:00,3.52
2021-01-25_20:05:00,3.44
2021-01-25_20:10:00,3.6
2021-01-25_20:15:00,3.44
2021-01-25_20:25:00,3.44
2021-01-25_20:30:00,3.41
2021-01-25_20:35:00,3.44
2021-01-25_20:40:00,3.34
2021-01-25_20:45:00,3.41
2021-01-25_20:50:00,3.44
2021-01-25_20:55:00,3.41
2021-01-25_21:00:00,3.44
2021-01-25_21:05:00,3.24
2021-01-25_21:10:00,3.44
2021-01-25_21:15:00,3.52
2021-01-25_21:20:00,3.52
2021-01-25_21:25:00,3.52
2021-01-25_21:30:00,3.44
2021-01-25_21:35:00,3.6
2021-01-25_21:40:00,3.6
2021-01-25_21:45:00,3.52
2021-01-25_21:50:00,80.48
2021-01-25_21:55:00,36.32
2021-01-25_22:00:00,77.84
2021-01-25_22:05:00,67.68
2021-01-25_22:10:00,6.0
2021-01-25_22:15:00,1878.16
2021-01-25_22:20:00,6.32
2021-01-25_22:25:00,6.08
2021-01-25_22:30:00,24.4
2021-01-25_22:35:00,24.24
2021-01-25_22:40:00,24.4
2021-01-25_22:45:00,6.08
2021-01-25_22:50:00,6.16
2021-01-25_22:55:00,60.48
2021-01-25_23:00:00,6.08
2021-01-25_23:05:00,57.44
2021-01-25_23:10:00,35.44
2021-01-25_23:15:00,18.96
2021-01-25_23:20:00,58.48
2021-01-25_23:25:00,215.12
2021-01-25_23:30:00,123.2
2021-01-25_23:35:00,19.52
2021-01-25_23:40:00,5.92
2021-01-25_23:45:00,106.0
2021-01-25_23:50:00,3.44
2021-01-25_23:55:00,3.44
2021-01-26_00:00:00,3.44
